"id","nome","Municipio","Classificação.autora","UF","decimallon","decimallat"
"1947","Sao Joao","São Joaquim","Litico_Ceramico","SC",-50.37427747, -28.40087479
"1948","Sitio Arqueológico Ramada","São Joaquim","Litico_Ceramico","SC",-50.199757, -28.273242
"1949","Cirilo Pereira Ribeiro","São Joaquim","Litico_Ceramico","SC",-50.13080501, -28.15935962
"1953","SPC.UHE.SR.15","São José do Cerrito","Litico_Ceramico","SC",-50.80712801, -27.47192887
"1955","SPC.UHE.SR.21","São José do Cerrito","Litico_Ceramico","SC",-50.80613724, -27.45970364
"1960","SPC.UHE.SR.08","São José do Cerrito","Litico_Ceramico","SC",-50.79274682, -27.49267243
"1963","SH.UHE.SR.05","São José do Cerrito","Litico_Ceramico","SC",-50.758775, -27.435534
"1965","Armacao do Sul","Florianópolis","Litico_Ceramico","SC",-48.50444444, -27.75305555
"1968","RS - P - 79","Bom Jesus","Litico_Ceramico","RS",-50.33861773, -28.44371966
"1969","U J u 01","Caibaté","Litico_Ceramico","RS",-54.74198314, -28.27252961
"1971","RS-268: Banhado do Colegio - Núcleo 2 - 1/2","Camaquã","Litico_Ceramico","RS",-51.79471205, -30.920401
"1972","RS-290: Banhado do Colegio - Núcleo 2 - 3","Camaquã","Litico_Ceramico","RS",-51.780913, -30.941779
"1973","Capela Velha 01","Chuvisca","Litico_Ceramico","RS",-51.96521664, -30.82119893
"1975","SiTIO DO AcUDE","Maximiliano de Almeida","Litico_Ceramico","RS",-51.79038558, -27.61183275
"1976","Cerrito Alegre 01","Pelotas","Litico_Ceramico","RS",-52.31779833, -31.46010069
"1977","Oliveiras","Rio Grande","Litico_Ceramico","RS",-52.31274369, -31.89469487
"1979","U J v  01","Rolante","Litico_Ceramico","RS",-54.8663212, -28.27543121
"1980","RS MSG 083 menandro II","Santa Vitória do Palmar","Litico_Ceramico","RS",-53.21846338, -33.58723023
"1981","U J j  01","Santo Ângelo","Litico_Ceramico","RS",-54.29783238, -28.26907325
"1982","Hartwig","São Lourenço do Sul","Litico_Ceramico","RS",-52.26803758, -31.34585686
"1983","Boa Vista 01","São Lourenço do Sul","Litico_Ceramico","RS",-52.22466161, -31.24467101
"1984","Boa Vista 02","São Lourenço do Sul","Litico_Ceramico","RS",-52.21501826, -31.2232031
"1985","U J g 01","São Luiz Gonzaga","Litico_Ceramico","RS",-54.97609223, -28.26931464
"1987","U M M 05","São Nicolau","Litico_Ceramico","RS",-55.27036242, -28.25998346
"1989","Vacas_Gordas","Urubici","Proto_Je","SC",-49.666667, -28.133333
"1990","Pinheiro Preto II","Concórdia","Proto_Je","SC",-52.175, -27.266667
"1991","Icara ","Içara","Proto_Je","SC",-49.3, -28.71
"1992","Cel. Passos Maia","Passos Maia","Proto_Je","SC",-52.061, -26.782
"1993","Copetti","Urubici","Proto_Je","SC",-49.696, -27.9283
"1994","Morro do Avencal 1 (Urubici-01","Urubici","Proto_Je","SC",-49.6124, -28.0278
"1995","Rio Urubici (Urubici-4","Urubici","Proto_Je","SC",-49.5975, -28.0004
"1996","Anderman","Urubici","Proto_Je","SC",-49.5766, -27.9903
"1997","Aripol","Urubici","Proto_Je","SC",-49.5561, -28.0893
"1998","SC-CL-63","São José do Cerrito","Proto_Je","SC",-50.7188, -27.6013
"1999","SC-CL-51","São José do Cerrito","Proto_Je","SC",-50.6064, -27.6372
"2001","Rincao dos Albinos ","São José do Cerrito","Proto_Je","SC",-50.6373, -27.5517
"2005","SC-CL-94","São José do Cerrito","Proto_Je","SC",-50.5926, -27.6416
"2008","Induma - SC-TA-04","Taió","Proto_Je","SC",-49.96718119, -27.03703542
"2009","Campos de Lages","Lages","Proto_Je","SC",-50.32, -27.81
"2010","Giacomo Bagatini IV","Abdon Batista","Proto_Je","SC",-51.08689281, -27.55965802
"2011","Aristides Bortoli","Abdon Batista","Proto_Je","SC",-51.07800319, -27.53703942
"2012","Giacomo Bagatini III","Abdon Batista","Proto_Je","SC",-51.07214419, -27.56004563
"2016","SPC.LT.SR.25","Abdon Batista","Proto_Je","SC",-51.06870548, -27.57458441
"2020","SPC.LT.SR.21","Abdon Batista","Proto_Je","SC",-51.0195064, -27.56026381
"2022","SPC.LT.SR.19","Abdon Batista","Proto_Je","SC",-51.00487882, -27.55600394
"2023","SPC.LT.SR.18","Abdon Batista","Proto_Je","SC",-50.97224536, -27.54245042
"2024","Volta Grande II","Abelardo Luz","Proto_Je","SC",-52.1617851, -26.68194667
"2025","Rio Caixao II","Alfredo Wagner","Proto_Je","SC",-49.4113859, -27.73461224
"2026","George Wagner","Alfredo Wagner","Proto_Je","SC",-49.3944123, -27.69953216
"2027","Jacó Schüller","Alfredo Wagner","Proto_Je","SC",-49.39394338, -27.7495197
"2028","Santilia Schimidt Wagner","Alfredo Wagner","Proto_Je","SC",-49.39264296, -27.71992764
"2031","Cilio Ataide de Barros","Anita Garibaldi","Proto_Je","SC",-51.2181584, -27.7154229
"2032","Darci Mota Sutil","Anita Garibaldi","Proto_Je","SC",-51.20330719, -27.72071764
"2037","Isaltino Freski I","Anita Garibaldi","Proto_Je","SC",-51.17446922, -27.79499274
"2038","Silvio Fernandes I","Anita Garibaldi","Proto_Je","SC",-51.16928994, -27.76088406
"2039","Vivaldino Fernandes da Silva","Anita Garibaldi","Proto_Je","SC",-51.0658582, -27.68631138
"2041","Fazendinha 01","Biguaçu","Proto_Je","SC",-48.72168428, -27.4436841
"2043","Fazenda de Fora 01","Biguaçu","Proto_Je","SC",-48.70830349, -27.41036504
"2044","SC-CL-8","Bocaina do Sul","Proto_Je","SC",-49.91629555, -27.79207864
"2045","SC-CL-7","Bocaina do Sul","Proto_Je","SC",-49.88402132, -27.74004498
"2046","Lages I","Bocaina do Sul","Proto_Je","SC",-49.84228864, -27.74630947
"2047","Reunidas IV","Bom Retiro do Sul","Proto_Je","SC",-49.52764801, -27.84577955
"2048","Reunidas III","Bom Retiro do Sul","Proto_Je","SC",-49.50026231, -27.84944689
"2049","Reunidas I","Bom Retiro do Sul","Proto_Je","SC",-49.48882423, -27.87389904
"2050","Reunidas VII","Bom Retiro do Sul","Proto_Je","SC",-49.46337816, -27.87269718
"2051","Reunidas VI","Bom Retiro do Sul","Proto_Je","SC",-49.46077064, -27.89261469
"2052","Reunidas V","Bom Retiro do Sul","Proto_Je","SC",-49.44840595, -27.89772891
"2054","SPC.UHE.SR.01","Brunópolis","Proto_Je","SC",-50.81108232, -27.43226538
"2055","Sebastiao Costa","Campo Belo do Sul","Proto_Je","SC",-50.83443415, -27.70487926
"2057","Helio Camargo","Campo Belo do Sul","Proto_Je","SC",-50.82926106, -27.69191828
"2059","Joao da Silva 2","Campo Belo do Sul","Proto_Je","SC",-50.82000491, -27.73928364
"2061","Airton Ribeiro 1","Campo Belo do Sul","Proto_Je","SC",-50.81847749, -27.71196403
"2064","Juvenil Moraes","Campo Belo do Sul","Proto_Je","SC",-50.81317445, -27.64515206
"2065","Luis Carlos 3","Campo Belo do Sul","Proto_Je","SC",-50.80320197, -27.73404279
"2066","Cassiano Matos","Campo Belo do Sul","Proto_Je","SC",-50.80075698, -27.65576041
"2068","Plinio Luerce","Campo Belo do Sul","Proto_Je","SC",-50.79681992, -27.64658253
"2070","Davi & Sebastiao","Campo Belo do Sul","Proto_Je","SC",-50.79162257, -27.73032452
"2074","Valmor Baggio 6","Campo Belo do Sul","Proto_Je","SC",-50.78255482, -27.6933785
"2076","Carlos Rossetto","Campo Belo do Sul","Proto_Je","SC",-50.77978615, -27.66298696
"2078","Alceu de Oliveira 2","Campo Belo do Sul","Proto_Je","SC",-50.77924039, -27.6368689
"2081","Valmor Baggio 4","Campo Belo do Sul","Proto_Je","SC",-50.76809642, -27.68663847
"2082","Antônio Branco","Campo Belo do Sul","Proto_Je","SC",-50.76412281, -27.64328981
"2085","Ernani Garcia","Campo Belo do Sul","Proto_Je","SC",-50.75815109, -27.6713015
"2086","Celio Marques","Campo Belo do Sul","Proto_Je","SC",-50.75482397, -27.70816461
"2087","Reni Camargo","Campo Belo do Sul","Proto_Je","SC",-50.75185771, -27.73699352
"2088","Abreu e Garcia 2","Campo Belo do Sul","Proto_Je","SC",-50.74428568, -27.66870372
"2090","Milton da Silva","Campo Belo do Sul","Proto_Je","SC",-50.74311315, -27.69747271
"2091","Ernani Garcia 3","Campo Belo do Sul","Proto_Je","SC",-50.73967299, -27.67689226
"2092","Travessao","Campo Belo do Sul","Proto_Je","SC",-50.73000284, -27.6505671
"2093","Grande Morada","Campo Belo do Sul","Proto_Je","SC",-50.67085764, -27.90682941
"2094","Vilmar Vieira Branco","Campos Novos","Proto_Je","SC",-51.48545316, -27.53875956
"2096","Banhado Seco I","Capão Alto","Proto_Je","SC",-50.53489553, -27.901608
"2098","SC-CL-19","Capão Alto","Proto_Je","SC",-50.52018315, -27.93360422
"2100","Aroeira","Capão Alto","Proto_Je","SC",-50.37442327, -27.93295603
"2101","Otacilia Mendes","Celso Ramos","Proto_Je","SC",-51.33585503, -27.66095848
"2103","SC-CH-181","Chapecó","Proto_Je","SC",-52.76120578, -27.20146058
"2122","SC-CH-177","Chapecó","Proto_Je","SC",-52.75390568, -27.21874637
"2148","SC-CH-45","Chapecó","Proto_Je","SC",-52.74744411, -27.24653646
"2160","SC-CH-186","Chapecó","Proto_Je","SC",-52.74460137, -27.22678727
"2204","SC-CH-92","Chapecó","Proto_Je","SC",-52.72820027, -27.24090855
"2221","SC-CH-193","Chapecó","Proto_Je","SC",-52.71010591, -27.23307058
"2229","SC-CH-22","Chapecó","Proto_Je","SC",-52.70513877, -27.24173288
"2230","SC-CH-150","Chapecó","Proto_Je","SC",-52.70298904, -27.26435097
"2238","SC-CH-156","Chapecó","Proto_Je","SC",-52.70151193, -27.2754618
"2256","SC-CH-10","Chapecó","Proto_Je","SC",-52.69309587, -27.24801671
"2259","SC-CH-06","Chapecó","Proto_Je","SC",-52.69219332, -27.25777567
"2267","SC-CH-140","Chapecó","Proto_Je","SC",-52.68867233, -27.27072533
"2272","Colônia dos Alves","Correia Pinto","Proto_Je","SC",-50.53113363, -27.54644492
"2274","Armildo Befart","Correia Pinto","Proto_Je","SC",-50.3038925, -27.55359027
"2275","Sitio Dirceu","Curitibanos","Proto_Je","SC",-50.54554958, -27.47170672
"2276","Gaboardi II","Curitibanos","Proto_Je","SC",-50.54236341, -27.32874831
"2277","Gaboardi I","Curitibanos","Proto_Je","SC",-50.54052174, -27.31940731
"2278","Doutor Pedrinho I","Doutor Pedrinho","Proto_Je","SC",-49.52103352, -26.65259318
"2279","Aldeia Fulvio Aducci","Florianópolis","Proto_Je","SC",-48.57249839, -27.59164445
"2280","Parque Rene Frey II","Fraiburgo","Proto_Je","SC",-50.92297543, -27.01491003
"2282","S.A. Serrinha","Ipumirim","Proto_Je","SC",-52.10812158, -27.09703729
"2284","Estrada do Oeste 03","Joinville","Proto_Je","SC",-48.89727512, -26.1856166
"2288","Fazenda Pai Querê IV","Lages","Proto_Je","SC",-50.59706468, -28.34172458
"2291","Fazenda Guarda-Mor","Lages","Proto_Je","SC",-50.52247632, -28.34986965
"2292","Fazenda Sobradinho II","Lages","Proto_Je","SC",-50.52177687, -28.3738871
"2294","Fazenda Sobradinho I","Lages","Proto_Je","SC",-50.507798, -28.35993634
"2297","Fazenda Cadete","Lages","Proto_Je","SC",-50.4501354, -28.36926613
"2299","Bom Jardim","Lages","Proto_Je","SC",-50.35986683, -27.93150799
"2300","Fazenda Pinheirinho","Lages","Proto_Je","SC",-50.35587469, -28.3328195
"2301","Passo Fundo I","Lages","Proto_Je","SC",-50.32256815, -27.79224872
"2302","L. Beatriz Araújo Broering","Lages","Proto_Je","SC",-50.28268235, -27.88848397
"2303","SC-CL-33","Lages","Proto_Je","SC",-50.22534136, -27.6879615
"2305","SC-CL-30","Lages","Proto_Je","SC",-50.20737741, -27.68573847
"2307","Adilson Rafaeli II","Lages","Proto_Je","SC",-50.20401006, -27.66204075
"2309","SC-CL-28 I","Lages","Proto_Je","SC",-50.19273104, -27.72198826
"2311","SC - CL- 23","Lages","Proto_Je","SC",-50.17667178, -27.67889731
"2312","SC-CL-25","Lages","Proto_Je","SC",-50.1621363, -27.81474894
"2313","Fortim do Atalaia","Laguna","Proto_Je","SC",-48.759081, -28.500069
"2314","Iraci Idalino Nunes","Painel","Proto_Je","SC",-50.10751463, -28.12341985
"2316","SC-CL-36","Palmeira","Proto_Je","SC",-50.15020761, -27.6223176
"2320","Sitio Craveiro I","Passos Maia","Proto_Je","SC",-51.945832, -26.66124
"2321","Gruta do Ribeirao Revolver","Presidente GetÃºlio","Proto_Je","SC",-49.606597, -27.057027
"2322","Estrutura Subterranea Alto Pomerano 01","Rio dos Cedros","Proto_Je","SC",-49.26680423, -26.70272382
"2323","Pedro Pereira Filho","Rio Rufino","Proto_Je","SC",-49.78644694, -27.87323834
"2324","Rio Leste I","Rio Rufino","Proto_Je","SC",-49.68726211, -27.90341566
"2325","SC-CHA-04","São Carlos","Proto_Je","SC",-53.02001937, -26.95667137
"2326","da Igreja Adventista","São Joaquim","Proto_Je","SC",-50.35588286, -28.40075295
"2328","SC-P-2: Luizinho 2","São Joaquim","Proto_Je","SC",-49.84068189, -28.47929769
"2329","Antônio Roque dos Anjos","São José do Cerrito","Proto_Je","SC",-50.89321059, -27.56154
"2330","Lajeado Goiabeira","São José do Cerrito","Proto_Je","SC",-50.8086779, -27.56085348
"2331","SPC.UHE.SR.07","São José do Cerrito","Proto_Je","SC",-50.8030324, -27.48125802
"2333","SC-CHA-05","Saudades","Proto_Je","SC",-53.03095004, -26.91751598
"2334","Barragem Taió 02","Taió","Proto_Je","SC",-50.04808153, -27.11030644
"2335","Sitio Timbe 01","Tijucas","Proto_Je","SC",-48.6949474, -27.30201156
"2336","Cafe 8","Timbó Grande","Proto_Je","SC",-50.7879935, -26.51379623
"2342","Fontana 01","Treze de Maio","Proto_Je","SC",-49.14144405, -28.56229229
"2343","Rio Capoeiras","Urubici","Proto_Je","SC",-49.63420846, -28.02759274
"2344","Morro do Cemiterio","Urubici","Proto_Je","SC",-49.59972999, -28.02185728
"2345","Gruta Lavatudo","Urubici","Proto_Je","SC",-49.59359925, -28.12713331
"2349","S.A. Pedra Branca","Urubici","Proto_Je","SC",-49.56827614, -28.07448663
"2350","aguas Brancas","Urubici","Proto_Je","SC",-49.56637586, -27.95297199
"2351","Borguesan II","Urubici","Proto_Je","SC",-49.53651384, -27.99809289
"2352","S.A. Santo Antônio II","Urubici","Proto_Je","SC",-49.53620327, -28.01279234
"2354","SA Casa de Pedra","Urubici","Proto_Je","SC",-49.37918657, -28.0613819
"2355","Valentim Muniz de Oliveira","Urupema","Proto_Je","SC",-49.87716125, -27.98363263
"2356","Valdevino Machado","Vargem","Proto_Je","SC",-51.0080652, -27.44731411
"2357","Ludovico Poleze II","Vargem","Proto_Je","SC",-51.00259984, -27.4104799
"2359","Joao Maria da Silva Muniz","Vargem","Proto_Je","SC",-50.98096439, -27.39369543
"2360","SPC.LT.SR.17","Vargem","Proto_Je","SC",-50.93428147, -27.53155003
"2361","Joao Machado","Vargem","Proto_Je","SC",-50.92153115, -27.49392178
"2365","SPC.LT.SR.11","Vargem","Proto_Je","SC",-50.85569097, -27.50356738
"2368","SPC.LT.SR.08","Vargem","Proto_Je","SC",-50.84292692, -27.50145006
"2370","SPC.LT.SR.06","Vargem","Proto_Je","SC",-50.83258384, -27.49879282
"2372","SPC.LT.SR.04","Vargem","Proto_Je","SC",-50.82036799, -27.4963581
"2375","Lajeado Perau das Flores","Xanxerê","Proto_Je","SC",-52.34702317, -26.93858297
"2376","Lajeado Salto do Reduto","Xavantina","Proto_Je","SC",-52.33886941, -27.038546
"2377","Michelon 3","Xaxim","Proto_Je","SC",-52.46042387, -27.07657782
"2378","Eduardo Fabiano","Zortéa","Proto_Je","SC",-51.60554212, -27.52148794
"2379","eder","Zortéa","Proto_Je","SC",-51.55044265, -27.51453089
"2380","Edineia","Campo Belo do Sul","Proto_Je","SC",-50.8442, -27.6846
"2383","Valdomiro 2","Campo Belo do Sul","Proto_Je","SC",-50.7957, -27.7186
"2385","Bonin 1 (Urubici-31","Urubici","Proto_Je","SC",-49.5496, -27.9985
"2391","Urubici","Urubici","Proto_Je","SC",-49.589, -28.006
"2392","Fazenda Bananeiras I","Lages","Proto_Je","SC",-50.4142, -28.3103
"2395","Murchao","Anita Garibaldi","Proto_Je","SC",-51.1182, -27.7173
"2399","Vargem do Cedro 8","Vargem","Proto_Je","SC",-48.9098, -28.1408
"2400","Rio do Meio","Florianópolis","Proto_Je","SC",-48.49655812, -27.43778908
"2401","Sao Joaquim","São Joaquim","Proto_Je","SC",-49.94, -28.31
"2402","Ponta do Costao do Ilhote","Laguna","Proto_Je","SC",-48.8374, -28.5999
"2405","Valmor Baggio 1","Campo Belo do Sul","Proto_Je","SC",-50.77559756, -27.70321657
"2406","SC-AB-48","Abdon Batista","Proto_Je","SC",-51.1199, -27.615
"2407","SC-AB-96","Abdon Batista","Proto_Je","SC",-51.0486, -27.6319
"2408","SC-AB-95","Abdon Batista","Proto_Je","SC",-51.0202, -27.6317
"2411","SC-AG-40","Anita Garibaldi","Proto_Je","SC",-51.1479, -27.6246
"2412","SC-AG-76","Anita Garibaldi","Proto_Je","SC",-51.0902, -27.6389
"2414","SC-AG-75","Anita Garibaldi","Proto_Je","SC",-51.0662, -27.6601
"2415","SC-AG-18","Anita Garibaldi","Proto_Je","SC",-51.0479, -27.6566
"2417","SC-AG-12","Anita Garibaldi","Proto_Je","SC",-51.0229, -27.6618
"2418","SC-CR-06","São José do Cerrito","Proto_Je","SC",-51.2058, -27.6425
"2419","SC-AB-04","Abdon Batista","Proto_Je","SC",-51.1412, -27.6001
"2420","Santa Barbara","Bom Jardim da Serra","Proto_Je","SC",-49.62640127, -28.19897606
"2421","Gruta do Ribeirao Herta - SC-VI-16","Ibirama","Proto_Je","SC",-49.57, -27.07
"2422","SC-RA-01","São Joaquim","Proto_Je","SC",-49.9369, -28.2933
"2426","Operario","Ibirama","Proto_Je","SC",-49.51178456, -27.04237165
"2428","RS-T-123","Arvorezinha","Proto_Je","RS",-52.2384, -28.8514
"2429","RS-T-130","Arvorezinha","Proto_Je","RS",-52.1026, -28.8858
"2430","RS-T-126","Itapuca","Proto_Je","RS",-52.2551, -28.8139
"2431","Boa Vista 2","Porto Lucena","Proto_Je","RS",-54.966667, -27.766667
"2432","Sapateiro 3 / Mangueira Nova-1 (Sapateiro 3","Bom Jesus","Proto_Je","RS",-50.1, -28.6
"2433","Passo da Cadeia","Bom Jesus","Proto_Je","RS",-50.094444, -28.483333
"2434","Fazenda Sao Marcos","Esmeralda","Proto_Je","RS",-51.2, -29.166667
"2435","Tres_Arvores","Passo Fundo","Proto_Je","RS",-52.483333, -28.166667
"2436","Bugres-1","São Francisco do Sul","Proto_Je","RS",-50.35, -29.3
"2437","Fazenda Carvalho 2","São José dos Ausentes","Proto_Je","RS",-49.880278, -28.496667
"2438","RS - A - 29","Vacaria","Proto_Je","RS",-50.92920781, -28.68175434
"2440","RS - A - 27","Vacaria","Proto_Je","RS",-50.93628475, -28.67507833
"2441","Matematico","São José do Cerrito","Proto_Je","RS",-50.15, -28.8
"2442","Leonardo Boeira Silveira ","Caxias do Sul","Proto_Je","RS",-51.033, -29.0779
"2443","Camboim 1","Arroio do Sal","Proto_Je","RS",-49.87578398, -29.52049167
"2445","Jardim Olivia 3","Arroio do Sal","Proto_Je","RS",-49.86239635, -29.51357342
"2455","Sitio Schaefer","Barão","Proto_Je","RS",-51.48317073, -29.35802747
"2457","RS - P - 60","Bom Jesus","Proto_Je","RS",-50.69654074, -28.3273614
"2463","RS - P - 72","Bom Jesus","Proto_Je","RS",-50.30648334, -28.43843274
"2470","RS - P - 64","Bom Jesus","Proto_Je","RS",-50.27567192, -28.45677617
"2471","RS - P - 67","Bom Jesus","Proto_Je","RS",-50.26533361, -28.45561953
"2473","Agenor Valim I","Cambará do Sul","Proto_Je","RS",-50.2072185, -29.1276012
"2474","Rubem Carvalho I","Cambará do Sul","Proto_Je","RS",-50.18806203, -29.13890356
"2475","Estrada da Serra Geral (Cambara","Cambará do Sul","Proto_Je","RS",-50.18273546, -29.0844665
"2477","Butia","Cambará do Sul","Proto_Je","RS",-50.17923112, -28.83341818
"2478","Ervino Bassani I","Cambará do Sul","Proto_Je","RS",-50.17178658, -29.00680798
"2479","Manoel Francisco Weber","Cambará do Sul","Proto_Je","RS",-50.16394505, -29.07020801
"2480","Aloise Emerich","Cambará do Sul","Proto_Je","RS",-50.13771478, -29.06187413
"2481","Varzinha","Cambará do Sul","Proto_Je","RS",-50.11631382, -28.87380736
"2482","Romario Jose Cardoso da Silva","Cambará do Sul","Proto_Je","RS",-50.08959772, -29.1087314
"2483","Ernani Lima","Cambará do Sul","Proto_Je","RS",-50.04916513, -29.10680824
"2484","Estrada Parque  Aparados da Serra.","Cambará do Sul","Proto_Je","RS",-50.04872172, -29.15610035
"2485","Parque Nacional da Serra Geral I","Cambará do Sul","Proto_Je","RS",-50.03289153, -29.16888383
"2486","Parque Nacional da Serra Geral II","Cambará do Sul","Proto_Je","RS",-50.01927863, -29.16329761
"2487","Toca Santa","Caxias do Sul","Proto_Je","RS",-50.99091868, -28.90262138
"2488","RS-EG-10","Erval Grande","Proto_Je","RS",-52.68498721, -27.28891193
"2497","RS-EG-01","Erval Grande","Proto_Je","RS",-52.65085158, -27.30809323
"2498","RS-FA-50","Faxinalzinho","Proto_Je","RS",-52.74077739, -27.32351931
"2503","RS-FA-39","Faxinalzinho","Proto_Je","RS",-52.73045845, -27.31823203
"2507","RS-FA-42","Faxinalzinho","Proto_Je","RS",-52.72592153, -27.328036
"2510","RS-FA-36","Faxinalzinho","Proto_Je","RS",-52.71915579, -27.32116955
"2517","RS-FA-30","Faxinalzinho","Proto_Je","RS",-52.70957427, -27.3243559
"2529","RS-FA-20","Faxinalzinho","Proto_Je","RS",-52.69098211, -27.30851607
"2536","RS-FA-13","Faxinalzinho","Proto_Je","RS",-52.67990337, -27.32029311
"2539","RS-FA-05","Faxinalzinho","Proto_Je","RS",-52.67730851, -27.30633408
"2546","RS-FA-04","Faxinalzinho","Proto_Je","RS",-52.66795029, -27.30998697
"2549","Olmirio Silveira","Herveiras","Proto_Je","RS",-52.6510479, -29.48032749
"2550","RST 100","Ilópolis","Proto_Je","RS",-52.14907509, -28.89107845
"2551","RS-I-99: Ponta Leste","Itaqui","Proto_Je","RS",-56.76666667, -29.38333333
"2555","Valmir da Silva","Machadinho","Proto_Je","RS",-51.75439475, -27.51749222
"2557","RGE","Machadinho","Proto_Je","RS",-51.73450812, -27.52200408
"2559","Guto","Machadinho","Proto_Je","RS",-51.71187257, -27.52132737
"2561","Osvino Adami","Machadinho","Proto_Je","RS",-51.67656011, -27.52070018
"2565","Vladecir Panho","Machadinho","Proto_Je","RS",-51.65440888, -27.52478734
"2567","RS-NO-195","Nonoai","Proto_Je","RS",-52.79715366, -27.21605908
"2572","RS-NO-225","Nonoai","Proto_Je","RS",-52.7942344, -27.26379731
"2575","RS-NO-216","Nonoai","Proto_Je","RS",-52.79382874, -27.27564419
"2582","RS-NO-215","Nonoai","Proto_Je","RS",-52.79175745, -27.24537153
"2584","RS-NO-210","Nonoai","Proto_Je","RS",-52.79142091, -27.22561855
"2593","RS-NO-221","Nonoai","Proto_Je","RS",-52.78786054, -27.25553917
"2607","RS-NO-208","Nonoai","Proto_Je","RS",-52.78214554, -27.23469945
"2609","RS-NO-199","Nonoai","Proto_Je","RS",-52.78132324, -27.22490796
"2633","RS-NO-151","Nonoai","Proto_Je","RS",-52.77120663, -27.22873684
"2655","RS-NO-125","Nonoai","Proto_Je","RS",-52.76286496, -27.26065797
"2661","RS-NO-05","Nonoai","Proto_Je","RS",-52.75767207, -27.32341609
"2663","RS-NO-117","Nonoai","Proto_Je","RS",-52.75721389, -27.27059422
"2674","RS-NO-109","Nonoai","Proto_Je","RS",-52.75165228, -27.2811429
"2688","RS-NO-89","Nonoai","Proto_Je","RS",-52.74288689, -27.27420325
"2696","RS-NO-97","Nonoai","Proto_Je","RS",-52.73824907, -27.28487808
"2701","RS-NO-70","Nonoai","Proto_Je","RS",-52.73639167, -27.25728839
"2702","RS-NO-22","Nonoai","Proto_Je","RS",-52.73624097, -27.30865615
"2711","RS-NO-79","Nonoai","Proto_Je","RS",-52.73334248, -27.26711021
"2719","RS-NO-103","Nonoai","Proto_Je","RS",-52.7318209, -27.27646177
"2726","RS-NO-87","Nonoai","Proto_Je","RS",-52.72839892, -27.28966376
"2728","RS-NO-76","Nonoai","Proto_Je","RS",-52.72769323, -27.25188125
"2739","RS-NO-54","Nonoai","Proto_Je","RS",-52.7200584, -27.25844685
"2745","RS-NO-28","Nonoai","Proto_Je","RS",-52.71583493, -27.30499997
"2752","RS-NO-31","Nonoai","Proto_Je","RS",-52.71379362, -27.28787589
"2755","RS-NO-41","Nonoai","Proto_Je","RS",-52.71263834, -27.27512745
"2766","RS-NO-01","Nonoai","Proto_Je","RS",-52.69851973, -27.32774004
"2770","RS - LC - 84","Palmares do Sul","Proto_Je","RS",-50.32233333, -30.39016667
"2771","Torre 60 e 61","Parobé","Proto_Je","RS",-50.81784757, -29.66443639
"2773","RS - PE - 50","Pinhal da Serra","Proto_Je","RS",-51.19303009, -27.84106064
"2775","RS - PE - 42","Pinhal da Serra","Proto_Je","RS",-51.16962602, -27.84418782
"2776","RS - PE - 51","Pinhal da Serra","Proto_Je","RS",-51.14921876, -27.84881541
"2777","RS-RI-79","Rio dos Índios","Proto_Je","RS",-52.91052652, -27.22858413
"2778","RS-RI-104","Rio dos Índios","Proto_Je","RS",-52.85293699, -27.22312136
"2780","RS-RI-95","Rio dos Índios","Proto_Je","RS",-52.8428369, -27.22226181
"2796","RS-RI-81","Rio dos Índios","Proto_Je","RS",-52.83237606, -27.22711042
"2797","RS-RI-92","Rio dos Índios","Proto_Je","RS",-52.83091837, -27.23860103
"2801","RS-RI-77","Rio dos Índios","Proto_Je","RS",-52.82300883, -27.23282856
"2803","RS-RI-71","Rio dos Índios","Proto_Je","RS",-52.82095868, -27.25202565
"2815","RS-RI-33","Rio dos Índios","Proto_Je","RS",-52.80749817, -27.23147723
"2816","RS-RI-12","Rio dos Índios","Proto_Je","RS",-52.80676803, -27.24753428
"2821","RS-RI-02","Rio dos Índios","Proto_Je","RS",-52.8048377, -27.26745171
"2847","RS-RI-30","Rio dos Índios","Proto_Je","RS",-52.7978114, -27.23438185
"2869","Torre 83 (Estrutura escavada no vertice MV 10","Santo Antônio da Patrulha","Proto_Je","RS",-50.5283064, -29.7910987
"2871","Fabro","São Marcos","Proto_Je","RS",-51.08588985, -28.97553365
"2872","Sogari","São Marcos","Proto_Je","RS",-51.06331045, -28.97967105
"2873","Morro da Antena","São Marcos","Proto_Je","RS",-51.0528924, -28.96114519
"2874","Gruta das Cabras","São Marcos","Proto_Je","RS",-51.0441432, -28.9250352
"2875","Norberto Koeller","Sinimbu","Proto_Je","RS",-52.65242444, -29.50096483
"2876","Tapejara 1","Tapejara","Proto_Je","RS",-52.01598292, -28.0248751
"2877","RS - A - 28","Vacaria","Proto_Je","RS",-50.97742382, -28.70316348
"2878","Torre 181-1 e 181-2","Vista Alegre do Prata","Proto_Je","RS",-51.78462045, -28.79167602
"2880","Irmaos Almeida ","Pinhal da Serra","Proto_Je","RS",-51.17, -27.86
"2884","RS-RP-164b","Herveiras","Proto_Je","RS",-52.6658, -29.4399
"2885","Virador I","Portão","Proto_Je","RS",-51.2782, -29.6295
"2889","Ita","Itá","Proto_Je","RS",-52.329, -27.27
"2891","Patrocinio Firmino Vieira","Pinhal da Serra","Proto_Je","RS",-51.1934, -27.8271
