"id","nome","Municipio","Classificação.autora","UF","decimallon","decimallat"
"371","RS-QUA-027","Santana do Livramento","Aceramico","RS",-55.92075275, -30.47463032
"372","RS-QUA-026","Santana do Livramento","Aceramico","RS",-55.91518342, -30.48554725
"374","RS-QUA-024","Santana do Livramento","Aceramico","RS",-55.91046945, -30.49906971
"375","RS-QUA-023","Santana do Livramento","Aceramico","RS",-55.90250166, -30.51639039
"376","RS-QUA-022","Santana do Livramento","Aceramico","RS",-55.89349745, -30.53752747
"377","RS-QUA-019","Santana do Livramento","Aceramico","RS",-55.87846587, -30.57380673
"379","RS-QUA-017","Santana do Livramento","Aceramico","RS",-55.87491064, -30.58368326
"384","RS-QUA-010","Santana do Livramento","Aceramico","RS",-55.86930389, -30.59411933
"386","RS-QUA-011","Santana do Livramento","Aceramico","RS",-55.85728758, -30.62440348
"388","RS-QUA-008","Santana do Livramento","Aceramico","RS",-55.85269265, -30.6344957
"389","RS-QUA-007","Santana do Livramento","Aceramico","RS",-55.84794741, -30.64750077
"390","RS-QUA-005","Santana do Livramento","Aceramico","RS",-55.82669172, -30.69916448
"392","RS-QUA-003","Santana do Livramento","Aceramico","RS",-55.79573852, -30.7609208
"393","RS-IBI-095","Santana do Livramento","Aceramico","RS",-55.70036491, -30.77540149
"399","RS-IBI-092","Santana do Livramento","Aceramico","RS",-55.6909118, -30.765887
"401","RS-IBI-086","Santana do Livramento","Aceramico","RS",-55.68997472, -30.77798561
"404","RS-IBI-093","Santana do Livramento","Aceramico","RS",-55.67832118, -30.77663127
"405","RS-IBI-104","Santana do Livramento","Aceramico","RS",-55.67763852, -30.76695231
"407","RS-IBI-106","Santana do Livramento","Aceramico","RS",-55.66323311, -30.76146337
"413","RS-IBI-102","Santana do Livramento","Aceramico","RS",-55.6489893, -30.75948424
"414","RS-IBI-017","Santana do Livramento","Aceramico","RS",-55.61021615, -30.74587495
"416","RS-IBI-014","Santana do Livramento","Aceramico","RS",-55.6006963, -30.74974242
"417","RS-IBI-016","Santana do Livramento","Aceramico","RS",-55.59276838, -30.74322378
"422","RS-IBI-010","Santana do Livramento","Aceramico","RS",-55.57231207, -30.73783054
"423","RS-IBI-011","Santana do Livramento","Aceramico","RS",-55.54625906, -30.72554172
"424","RS-SAM-002","Santana do Livramento","Aceramico","RS",-55.39876856, -30.67808255
"425","RS-IJU-006","Santo Ângelo","Aceramico","RS",-54.39300631, -28.33037301
"426","RS-IJU-007","Santo Ângelo","Aceramico","RS",-54.38671413, -28.33833598
"428","RS-IJU-002","Santo Ângelo","Aceramico","RS",-54.38008385, -28.33054033
"429","RS-IJU-001","Santo Ângelo","Aceramico","RS",-54.33766985, -28.30882504
"430","RS-S-264: Toca do Sino","Santo Antônio da Patrulha","Aceramico","RS",-50.56666667, -29.76666667
"431","RS-S-328: Caipora","Santo Antônio da Patrulha","Aceramico","RS",-50.5, -29.46666667
"432","Linha Rolando 2","Santo Cristo","Aceramico","RS",-54.60773101, -27.8301115
"433","Linha Rolando 1","Santo Cristo","Aceramico","RS",-54.60578094, -27.79085446
"434","NANDUVAi 3","São Borja","Aceramico","RS",-55.7041315, -28.98621279
"437","RS-BIC-022","São Borja","Aceramico","RS",-55.59947932, -28.99533403
"438","Arroio Arara","São Francisco de Assis","Aceramico","RS",-55.34333333, -29.59611111
"439","Arroio Inhacunda 3","São Francisco de Assis","Aceramico","RS",-55.26388889, -29.57777778
"440","Arroio Inhacunda 1","São Francisco de Assis","Aceramico","RS",-55.23472222, -29.59111111
"441","Jaguari Mirim","São Francisco de Assis","Aceramico","RS",-55.08468418, -29.5336246
"442","RS-PIR-001","São Luiz Gonzaga","Aceramico","RS",-54.70898644, -28.49040967
"443","RS-IJU-024","São Miguel das Missões","Aceramico","RS",-54.55248472, -28.42822481
"445","RS-IJU-018","São Miguel das Missões","Aceramico","RS",-54.53867167, -28.41649946
"446","Pedro de Almeida","Sertão","Aceramico","RS",-52.12166017, -27.96653897
"447","BICA","Uruguaiana","Aceramico","RS",-56.99024606, -29.76002768
"448","RS-I-69: Laranjito","Uruguaiana","Aceramico","RS",-56.94333333, -29.57833333
"449","VARIANTE 1","Uruguaiana","Aceramico","RS",-56.93566604, -29.73955284
"450","VARIANTE 2","Uruguaiana","Aceramico","RS",-56.93485182, -29.75129391
"451","RS-I-72: Palmito 1","Uruguaiana","Aceramico","RS",-56.90972222, -29.54638889
"453","CASA DE PEDRA","Uruguaiana","Aceramico","RS",-56.9051658, -29.71019428
"454","RS-I-73: Sanchuri 1","Uruguaiana","Aceramico","RS",-56.90055556, -29.53888889
"455","MENEZES","Uruguaiana","Aceramico","RS",-56.88064029, -29.67760316
"456","RS-I-67: Touro Passo 1","Uruguaiana","Aceramico","RS",-56.87222222, -29.67
"457","RS-I-68: Ribeiro","Uruguaiana","Aceramico","RS",-56.85694444, -29.67611111
"459","SERVO DE PEDRA","Uruguaiana","Aceramico","RS",-56.7628811, -29.62542439
"460","Ernani Schmidt","Venâncio Aires","Aceramico","RS",-52.31281918, -29.49250579
"461","Roni Kramer","Venâncio Aires","Aceramico","RS",-52.30241214, -29.47723105
"462","Armandio da Silva","Venâncio Aires","Aceramico","RS",-52.30170471, -29.42990642
"463","Arthur Schwin","Venâncio Aires","Aceramico","RS",-52.26151216, -29.53355763
"464","Tereza da Costa","Venâncio Aires","Aceramico","RS",-52.19857405, -29.64484737
"465","Alberto Vogel","Venâncio Aires","Aceramico","RS",-52.13153014, -29.68193014
"466","Joao Olimpio dos Santos","Venâncio Aires","Aceramico","RS",-52.05583729, -29.63812848
"467","Eduardo L. Guedes","Venâncio Aires","Aceramico","RS",-52.03467203, -29.69982292
"468","Sitio Voese","Vera Cruz","Aceramico","RS",-52.62502099, -29.65259619
"469","Joao Baumgarten","Vera Cruz","Aceramico","RS",-52.57066337, -29.68458036
"472","Humaitá 2","Vitória das Missões","Aceramico","RS",-54.45242848, -28.36629364
"473","Humaitá 3","Vitória das Missões","Aceramico","RS",-54.44201016, -28.36307612
"475","Humaitá","Vitória das Missões","Aceramico","RS",-54.42095329, -28.35486633
"476","RS-IJU-010","Vitória das Missões","Aceramico","RS",-54.40145129, -28.34408483
"477","RS-S-359: Aterrado","Santo Antônio da Patrulha","Aceramico","RS",-50.5, -29.7333
"478","Pessegueiro","Itaqui","Aceramico","RS",-56.39, -29.083056
"479","Touro Passo I","Uruguaiana","Aceramico","RS",-57.075556, -29.789167
"480","RS-I-70: Imbaa","Uruguaiana","Aceramico","RS",-56.96666667, -29.64333333
"481","Laranjito","Uruguaiana","Aceramico","RS",-56.93, -29.613333
"482","Palmito 2","Uruguaiana","Aceramico","RS",-56.865, -29.532222
"483","Milton Almeida","Uruguaiana","Aceramico","RS",-56.663889, -29.718056
"484","RS-IJ-68","São Borja","Aceramico","RS",-56.004939, -28.611719
"485","RS-I-99","Uruguaiana","Aceramico","RS",-56.558939, -29.286989
"486","Rio Grande do Sul (OSO-1","Maquiné","Aceramico","RS",-50.2875, -29.616667
"488","Garivaldino","Montenegro","Aceramico","RS",-51.640667, -29.584389
"489","Marimbondo","Santo Antônio da Patrulha","Aceramico","RS",-50.55445806, -29.76171449
"490","Pilger","Paverama","Aceramico","RS",-51.727792, -29.512638
"491","Monjolo","Triunfo","Aceramico","RS",-51.584969, -29.803822
"492","ALMERI NICOLAU DUTRA","Alpestre","Aceramico","RS",-53.01465422, -27.15144946
"494","Praia de seixos do Rio Morto II","Bom Jesus","Aceramico","RS",-50.38102493, -28.44655235
"496","SiTIO DO DEPRIMIDO","Bom Princípio","Aceramico","RS",-51.354899, -29.439658
"497","Sanga Felisbino","Braga","Aceramico","RS",-53.74655864, -27.54075479
"499","U J w 03","Caibaté","Aceramico","RS",-54.62551878, -28.26486999
"500","OFICINA LiTICA RST 471","Canguçu","Aceramico","RS",-52.79895008, -31.10136136
"501","U J z  04","Catuípe","Aceramico","RS",-54.01832497, -28.13571886
"502","U V g 01","Cerro Grande","Aceramico","RS",-53.15678281, -27.62962894
"505","U V b 04","Cerro Grande","Aceramico","RS",-53.12771945, -27.6152512
"506","Sao Bras 01","Chuvisca","Aceramico","RS",-51.92448684, -30.75587199
"507","U U h  01","Erval Grande","Aceramico","RS",-52.56004778, -27.34036385
"508","Praia 3","Faxinalzinho","Aceramico","RS",-52.72356005, -27.38699433
"509","UUU 126","Garruchos","Aceramico","RS",-55.71082228, -28.24542599
"510","Rio dos indios","GetÃºlio Vargas","Aceramico","RS",-52.14357797, -27.87085049
"511","Arroio dos Ferreiros","Gravataí","Aceramico","RS",-50.97817819, -29.93658779
"512","U J J 06","Guarani das Missões","Aceramico","RS",-54.55284775, -28.26479258
"513","U U h  03","Itatiba do Sul","Aceramico","RS",-52.5054478, -27.31876725
"514","U V c  02","Liberato Salzano","Aceramico","RS",-53.08383151, -27.58951215
"515","U V k  02","Liberato Salzano","Aceramico","RS",-53.0641381, -27.56283227
"516","DIQUE 1","Maximiliano de Almeida","Aceramico","RS",-51.77804795, -27.52942598
"517","SiTIO DOS VETERINaRIOS","Maximiliano de Almeida","Aceramico","RS",-51.77672819, -27.56601804
"519","Lajeado do Tigre","Miraguaí","Aceramico","RS",-53.77839373, -27.44916443
"521","Bordinhao","Miraguaí","Aceramico","RS",-53.76695148, -27.46659852
"522","Sanga agua Fria 2","Miraguaí","Aceramico","RS",-53.75992458, -27.49018391
"523","RST124","Muçum","Aceramico","RS",-51.84132251, -29.14839202
"524","JARDIM 01","Muitos Capões","Aceramico","RS",-51.4025219, -28.55639759
"525","Praia 1","Nonoai","Aceramico","RS",-52.73528007, -27.33520385
"527","Praia 4","Nonoai","Aceramico","RS",-52.71460791, -27.39134676
"528","QUARAi - RST 377","Quaraí","Aceramico","RS",-56.50583333, -30.24725
"530","GEORGINA CORREA","Rio dos Índios","Aceramico","RS",-52.85719087, -27.17156516
"531","rs  msg 110 praia IV","Santa Vitória do Palmar","Aceramico","RS",-53.34973131, -33.71151477
"532","U J c 05","Santo Ângelo","Aceramico","RS",-54.49715467, -28.27029195
"533","U J J 08","Santo Ângelo","Aceramico","RS",-54.47734372, -28.27246261
"534","U J J 09","Santo Ângelo","Aceramico","RS",-54.4548137, -28.2710972
"536","U J b  02","Santo Ângelo","Aceramico","RS",-54.39392845, -28.27599333
"538","U J t 01","Santo Ângelo","Aceramico","RS",-54.35200221, -28.27852458
"539","La de Ovelha - ST18","São Borja","Aceramico","RS",-55.62005074, -28.89235274
"541","U M t 02","São Luiz Gonzaga","Aceramico","RS",-55.00123932, -28.26811479
"543","Sitio V8 - Oficina Litica","São Martinho da Serra","Aceramico","RS",-53.91673049, -29.55916967
"544","Dalabrida","Tenente Portela","Aceramico","RS",-53.78897316, -27.41516175
"545","U V t  02","Trindade do Sul","Aceramico","RS",-52.94073362, -27.49867546
"546","SeRGIO LUIS BAARS","Ubiretama","Aceramico","RS",-54.68233333, -28.055
"547","Sitio  da BR - 290","Uruguaiana","Aceramico","RS",-57.00154257, -29.81250018
"548","URUGUAIANA RST 377","Uruguaiana","Aceramico","RS",-56.43305, -30.05701667
"549","Sitio do Areal 1","(copiado","Aceramico","(copiado",-56.2230338, -30.45960065
"550","Romildo Petermann A","(copiado","Aceramico","(copiado",-53.26681246, -29.43186195
"552","RS-EG-02","(copiado","Aceramico","(copiado",-52.66418091, -27.30143645
"553","Valdir Goettems","(copiado","Aceramico","(copiado",-52.31810008, -29.51000531
"555","RS-SIN-004","(copiado","Aceramico","(copiado",-50.89897582, -29.68681492
